Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Portugal","NET-PT00031","Rede de Qualidade do Ar da Região Autónoma da Madeira","PT06008","Santana","SPO-PT06008_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","3.167","ug/m3","99.93","1","Background","Rural","-16.8864","32.8078","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-PT06008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Portugal","NET-PT00032","Rede da Qualidade do Ar da DRA - Açores","PT07001","Faial","SPO-PT07001_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","3.444","ug/m3","92.99","1","Background","Rural","-28.6314","38.6050","310.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-PT07001&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Portugal","NET-PT00002","Rede de Qualidade do Ar de Lisboa e Vale do Tejo","PT03096","Chamusca","SPO-PT03096_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.881","ug/m3","89.99","1","Background","Rural","-8.4661","39.3525","143.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-PT03096&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Slovakia","NET-SK001A","""Urban and Local Air Quality Monitoring Network""","SK0025A","""Jelsava - Jesenskeho""","SPO-SK0025A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","21.054","ug/m3","96.87","1","Background","Urban","20.2404","48.6312","289.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SK0025A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Slovakia","NET-SK004A","""EMEP and Rural""","SK0004R","""Stara Lesna - AU SAV EMEP/O3""","SPO-SK0004R_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.213","ug/m3","98.97","1","Background","Rural","20.2895","49.1514","808.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SK0004R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN085","43N085 - VIELSALM","SPO-BETN085_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","4.897","ug/m3","99.61","1","Background","Rural","6.0017","50.3032","490.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN085&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Flanders","Flanders","BETR801","42R801 - BORGERHOUT","SPO-BETR801_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.872","ug/m3","98.76","1","Background","Urban","4.4318","51.2097","6.0","Antwerpen                                                                       ","BE002C1                                           ","530014","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR801&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN070","43N070 - MONS","SPO-BETN070_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.510","ug/m3","98.86","1","Background","Suburban","3.9397","50.4652","30.0","Mons                                                                            ","BE009C1                                           ","95922","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN070&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN121","43N121 - OFFAGNE","SPO-BETN121_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.553","ug/m3","99.61","1","Background","Rural","5.2024","49.8771","430.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN121&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR222","43R222 - SERAING","SPO-BETR222_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.277","ug/m3","99.20","1","Background","Suburban","5.5702","50.6134","65.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR222&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN060","43N060 - HAVINNES","SPO-BETN060_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.335","ug/m3","99.66","1","Background","Rural","3.4576","50.6167","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN060&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN113","43N113 - SAINT-ODE","SPO-BETN113_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","5.778","ug/m3","99.66","1","Background","Rural","5.5930","50.0270","510.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN113&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Flanders","Flanders","BETR834","42R834 - Boom","SPO-BETR834_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.588","ug/m3","96.16","1","Background","Suburban","4.3801","51.0920","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR834&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR502","45R502 - LODELINSART","SPO-BETR502_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.508","ug/m3","99.73","1","Background","Suburban","4.4587","50.4290","135.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR502&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN100","43N100 - DOURBES","SPO-BETN100_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.604","ug/m3","99.28","1","Background","Rural","4.5948","50.0957","225.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN100&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Flanders","Flanders","BETR823","42R823 - BEVEREN","SPO-BETR823_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.151","ug/m3","99.60","1","Background","Suburban","4.2399","51.2133","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR823&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN132","43N132 - HABAY-LA-N.","SPO-BETN132_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.429","ug/m3","99.46","1","Background","Rural","5.6304","49.7193","375.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN132&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR511","45R511 - MARCINELLE","SPO-BETR511_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.445","ug/m3","99.68","1","Background","Suburban","4.4247","50.3776","157.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR511&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETH201","43H201 - LIEGE","SPO-BETH201_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.561","ug/m3","99.75","1","Background","Suburban","5.5475","50.6250","160.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETH201&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR221","43R221 - LIEGE","SPO-BETR221_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.601","ug/m3","99.43","1","Background","Urban","5.6278","50.6584","65.0","Liège                                                                           ","BE005C1                                           ","383700","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR221&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN073","43N073 - VEZIN","SPO-BETN073_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.044","ug/m3","98.84","1","Background","Rural","4.9884","50.5027","160.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN073&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR501","45R501 - CHARLEROI","SPO-BETR501_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.415","ug/m3","99.46","1","Background","Urban","4.4522","50.4093","115.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR501&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR510","45R510 - CHATELINEAU","SPO-BETR510_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.375","ug/m3","99.76","1","Background","Suburban","4.5211","50.4164","118.0","Charleroi                                                                       ","BE004C1                                           ","203314","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR510&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN067","43N067 - MEMBACH","SPO-BETN067_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.844","ug/m3","99.83","1","Background","Suburban","5.9928","50.6123","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN067&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETR401","43R401 - NAMUR","SPO-BETR401_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.394","ug/m3","78.07","1","Background","Urban","4.8653","50.4624","65.0","Namur                                                                           ","BE007C1                                           ","112125","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETR401&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Belgium","NET-Wallonia","Wallonia","BETN093","43N093 - SINSIN","SPO-BETN093_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.524","ug/m3","99.61","1","Background","Rural","5.2352","50.2745","265.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BETN093&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_BY","Susanne Schmid","DEBY039","München/Lothstraße","SPO.DE_DEBY039_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.731","ug/m3","99.94","1","Background","Urban","11.5547","48.1545","521.0","München                                                                         ","DE003C1                                           ","1484226","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY039&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Germany","NET.DE_HE","Diana Rose","DEHE008","Frankfurt Ost","SPO.DE_DEHE008_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.608","ug/m3","99.73","1","Background","Urban","8.7463","50.1253","100.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEHE008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Germany","NET.DE_MV","Thomas Draheim","DEMV019","Güstrow","SPO.DE_DEMV019_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.319","ug/m3","100.00","1","Background","Urban","12.1755","53.7818","17.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEMV019&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Germany","NET.DE_MV","Thomas Draheim","DEMV004","Gülzow","SPO.DE_DEMV004_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.164","ug/m3","99.45","1","Background","Rural","12.0647","53.8178","17.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEMV004&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Germany","NET.DE_MV","Thomas Draheim","DEMV017","Göhlen","SPO.DE_DEMV017_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.818","ug/m3","99.76","1","Background","Rural","11.3630","53.3024","25.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEMV017&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Bulgaria","NET-BG001A","National air network","BG0020A","RIEW-Veliko Tarnovo","SPO-BG0020A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","22.919","ug/m3","82.47","1","Background","Urban","25.6049","43.0742","214.0","Veliko Tarnovo                                                                  ","BG017C1                                           ","68828","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0020A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Bosnia and Herzegovina","net-ba001a","Federal Hydrometeorological Institute Network","BA0041A","GORAZDE - RASADNIK","SPO-BA0041A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","32.535","ug/m3","99.99","1","Background","Suburban","18.9775","43.6616","361.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BA&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BA0041A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Bulgaria","NET-BG001A","National air network","BG0039A","RIEW-Stara Zagora","SPO-BG0039A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.934","ug/m3","100.00","1","Background","Urban","25.6315","42.4342","223.0","Stara Zagora                                                                    ","BG008C1                                           ","134726","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0039A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Bulgaria","NET-BG001A","National air network","BG0053R","AMS Rozhen peak","SPO-BG0053R_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","5.279","ug/m3","79.73","1","Background","Rural","24.7381","41.6943","1720.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0053R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Bulgaria","NET-BG001A","National air network","BG0045A","AMS Vazrazhdane-Ruse","SPO-BG0045A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.145","ug/m3","95.89","1","Background","Urban","25.9641","43.8514","41.0","Ruse                                                                            ","BG006C1                                           ","141231","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0045A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Bulgaria","NET-BG001A","National air network","BG0051A","AMS Kamenitsa-Plovdiv","SPO-BG0051A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.040","ug/m3","97.53","1","Background","Urban","24.7652","42.1429","166.0","Plovdiv                                                                         ","BG002C1                                           ","347851","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Bulgaria","NET-BG001A","National air network","BG0070A","AMS Kopitoto","SPO-BG0070A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.901","ug/m3","85.48","1","Background","Rural","23.2439","42.6372","1321.0","Sofia                                                                           ","BG001C1                                           ","1242568","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=BG&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-BG0070A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Cyprus","NET-CY001A","""National Network for Ambient Air Quality Monitoring in Cyprus""","CY0002R","""Emep - Ayia Marina""","SPO-CY0002R_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.868","ug/m3","100.00","1","Background","Rural","33.0578","35.0380","532.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CY&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-CY0002R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Croatia","HR_DOC_TYPE_D_NET_58","Državna mreža za trajno praćenje kvalitete zraka","HR0017A","POLAČA (Ravni kotari)","HR_DOC_TYPE_D_SPO_471","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","5.817","ug/m3","77.05","1","Background","Rural","15.5161","44.0211","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=HR&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=HR_DOC_TYPE_D_STA_RH0117&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Cyprus","NET-CY001A","""National Network for Ambient Air Quality Monitoring in Cyprus""","CY0008A","""PAFOS RESIDENTIAL""","SPO-CY0008A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.436","ug/m3","100.00","1","Background","Suburban","32.4386","34.7794","103.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CY&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-CY0008A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Germany","NET.DE_MV","Thomas Draheim","DEMV024","Leizen","SPO.DE_DEMV024_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.198","ug/m3","98.61","1","Background","Rural","12.4639","53.3963","116.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.DE_DEMV024&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
